freq,unit,sector,cofog99,na_item,geo,valor,estado,anyo
A,MIO_EUR,S13,GF1008,TE,DE,137.0,,2021
A,MIO_EUR,S13,GF1008,TE,DE,161.0,p,2022
A,MIO_EUR,S13,GF1008,TE,DE,177.0,p,2023
A,MIO_EUR,S13,GF1008,TE,DE,218.0,p,2024
A,MIO_EUR,S13,GF1008,TE,ES,0.0,,2018
A,MIO_EUR,S13,GF1008,TE,ES,1.0,,2019
A,MIO_EUR,S13,GF1008,TE,ES,3.0,,2020
A,MIO_EUR,S13,GF1008,TE,ES,54.0,,2021
A,MIO_EUR,S13,GF1008,TE,ES,111.0,,2022
A,MIO_EUR,S13,GF1008,TE,ES,2.0,,2023
A,MIO_EUR,S13,GF1008,TE,ES,5.0,p,2024
A,MIO_EUR,S13,GF1008,TE,EU27_2020,611.0,,2018
A,MIO_EUR,S13,GF1008,TE,EU27_2020,587.6,,2019
A,MIO_EUR,S13,GF1008,TE,EU27_2020,583.0,,2020
A,MIO_EUR,S13,GF1008,TE,EU27_2020,681.3,,2021
A,MIO_EUR,S13,GF1008,TE,EU27_2020,780.2,,2022
A,MIO_EUR,S13,GF1008,TE,EU27_2020,718.6,,2023
A,MIO_EUR,S13,GF1008,TE,EU27_2020,794.6,,2024
A,MIO_EUR,S13,GF1008,TE,FR,0.0,,2018
A,MIO_EUR,S13,GF1008,TE,FR,0.0,,2019
A,MIO_EUR,S13,GF1008,TE,FR,0.0,,2020
A,MIO_EUR,S13,GF1008,TE,FR,0.0,,2021
A,MIO_EUR,S13,GF1008,TE,FR,0.0,,2022
A,MIO_EUR,S13,GF1008,TE,FR,0.0,,2023
A,MIO_EUR,S13,GF1008,TE,FR,0.0,,2024
A,MIO_EUR,S13,GF1008,TE,IT,139.0,,2018
A,MIO_EUR,S13,GF1008,TE,IT,139.0,,2019
A,MIO_EUR,S13,GF1008,TE,IT,141.0,,2020
A,MIO_EUR,S13,GF1008,TE,IT,150.0,,2021
A,MIO_EUR,S13,GF1008,TE,IT,127.0,,2022
A,MIO_EUR,S13,GF1008,TE,IT,169.0,,2023
A,MIO_EUR,S13,GF1008,TE,IT,185.0,,2024
A,MIO_EUR,S13,GF1008,TE,PT,1.7,,2018
A,MIO_EUR,S13,GF1008,TE,PT,2.2,,2019
A,MIO_EUR,S13,GF1008,TE,PT,3.4,,2020
A,MIO_EUR,S13,GF1008,TE,PT,2.5,,2021
A,MIO_EUR,S13,GF1008,TE,PT,1.6,,2022
A,MIO_EUR,S13,GF1008,TE,PT,2.9,,2023
A,MIO_EUR,S13,GF1008,TE,PT,3.2,p,2024
A,MIO_EUR,S13,GF1009,TE,DE,23967.0,,2018
A,MIO_EUR,S13,GF1009,TE,DE,24919.0,,2019
A,MIO_EUR,S13,GF1009,TE,DE,25688.0,,2020
A,MIO_EUR,S13,GF1009,TE,DE,25995.0,,2021
A,MIO_EUR,S13,GF1009,TE,DE,26739.0,p,2022
A,MIO_EUR,S13,GF1009,TE,DE,28156.0,p,2023
A,MIO_EUR,S13,GF1009,TE,DE,29441.0,p,2024
A,MIO_EUR,S13,GF1009,TE,ES,1644.0,,2018
A,MIO_EUR,S13,GF1009,TE,ES,1698.0,,2019
A,MIO_EUR,S13,GF1009,TE,ES,1653.0,,2020
A,MIO_EUR,S13,GF1009,TE,ES,1654.0,,2021
A,MIO_EUR,S13,GF1009,TE,ES,1683.0,,2022
A,MIO_EUR,S13,GF1009,TE,ES,1997.0,,2023
A,MIO_EUR,S13,GF1009,TE,ES,2127.0,p,2024
A,MIO_EUR,S13,GF1009,TE,EU27_2020,40348.7,,2018
A,MIO_EUR,S13,GF1009,TE,EU27_2020,41844.5,,2019
A,MIO_EUR,S13,GF1009,TE,EU27_2020,43610.1,,2020
A,MIO_EUR,S13,GF1009,TE,EU27_2020,44801.6,,2021
A,MIO_EUR,S13,GF1009,TE,EU27_2020,44995.2,,2022
A,MIO_EUR,S13,GF1009,TE,EU27_2020,47735.3,,2023
A,MIO_EUR,S13,GF1009,TE,EU27_2020,49770.4,,2024
A,MIO_EUR,S13,GF1009,TE,FR,3960.8,,2018
A,MIO_EUR,S13,GF1009,TE,FR,4009.9,,2019
A,MIO_EUR,S13,GF1009,TE,FR,4037.5,,2020
A,MIO_EUR,S13,GF1009,TE,FR,4075.3,,2021
A,MIO_EUR,S13,GF1009,TE,FR,4184.6,,2022
A,MIO_EUR,S13,GF1009,TE,FR,4115.1,p,2023
A,MIO_EUR,S13,GF1009,TE,FR,3727.6,p,2024
A,MIO_EUR,S13,GF1009,TE,IT,2086.0,,2018
A,MIO_EUR,S13,GF1009,TE,IT,2643.0,,2019
A,MIO_EUR,S13,GF1009,TE,IT,2965.0,,2020
A,MIO_EUR,S13,GF1009,TE,IT,2210.0,,2021
A,MIO_EUR,S13,GF1009,TE,IT,2078.0,,2022
A,MIO_EUR,S13,GF1009,TE,IT,2261.0,,2023
A,MIO_EUR,S13,GF1009,TE,IT,2302.0,,2024
A,MIO_EUR,S13,GF1009,TE,PT,689.0,,2018
A,MIO_EUR,S13,GF1009,TE,PT,632.7,,2019
A,MIO_EUR,S13,GF1009,TE,PT,681.0,,2020
A,MIO_EUR,S13,GF1009,TE,PT,665.6,,2021
A,MIO_EUR,S13,GF1009,TE,PT,713.2,,2022
A,MIO_EUR,S13,GF1009,TE,PT,720.6,,2023
A,MIO_EUR,S13,GF1009,TE,PT,807.8,p,2024
