freq,unit,sector,cofog99,na_item,geo,valor,estado,anyo
A,MIO_EUR,S13,TOTAL,TE,ES,526769.0,,2019
A,MIO_EUR,S13,TOTAL,TE,ES,580164.0,,2020
A,MIO_EUR,S13,TOTAL,TE,ES,611124.0,,2021
A,MIO_EUR,S13,TOTAL,TE,ES,637117.0,,2022
A,MIO_EUR,S13,TOTAL,TE,ES,680225.0,,2023
A,MIO_EUR,S13,TOTAL,TE,ES,725001.0,p,2024
A,MIO_EUR,S13,TOTAL,TE,EU27_2020,6361714.8,,2018
A,MIO_EUR,S13,TOTAL,TE,EU27_2020,6583793.2,,2019
A,MIO_EUR,S13,TOTAL,TE,EU27_2020,7186667.2,,2020
A,MIO_EUR,S13,TOTAL,TE,EU27_2020,7568299.0,,2021
A,MIO_EUR,S13,TOTAL,TE,EU27_2020,7948030.4,,2022
A,MIO_EUR,S13,TOTAL,TE,EU27_2020,8441568.3,,2023
A,MIO_EUR,S13,TOTAL,TE,EU27_2020,8854520.9,,2024
A,MIO_EUR,S13,TOTAL,TE,FR,1327632.6,,2018
A,MIO_EUR,S13,TOTAL,TE,FR,1346157.9,,2019
A,MIO_EUR,S13,TOTAL,TE,FR,1430358.8,,2020
A,MIO_EUR,S13,TOTAL,TE,FR,1491381.7,,2021
A,MIO_EUR,S13,TOTAL,TE,FR,1550331.6,,2022
A,MIO_EUR,S13,TOTAL,TE,FR,1607392.5,p,2023
A,MIO_EUR,S13,TOTAL,TE,FR,1671793.8,p,2024
A,MIO_EUR,S13,TOTAL,TE,IT,859018.0,,2018
A,MIO_EUR,S13,TOTAL,TE,IT,873598.0,,2019
A,MIO_EUR,S13,TOTAL,TE,IT,948296.0,,2020
A,MIO_EUR,S13,TOTAL,TE,IT,1032529.0,,2021
A,MIO_EUR,S13,TOTAL,TE,IT,1097627.0,,2022
A,MIO_EUR,S13,TOTAL,TE,IT,1149206.0,,2023
A,MIO_EUR,S13,TOTAL,TE,IT,1109154.0,,2024
A,MIO_EUR,S13,TOTAL,TE,PT,88725.9,,2018
A,MIO_EUR,S13,TOTAL,TE,PT,91117.2,,2019
A,MIO_EUR,S13,TOTAL,TE,PT,98753.5,,2020
A,MIO_EUR,S13,TOTAL,TE,PT,102495.1,,2021
A,MIO_EUR,S13,TOTAL,TE,PT,107033.6,,2022
A,MIO_EUR,S13,TOTAL,TE,PT,113640.9,,2023
A,MIO_EUR,S13,TOTAL,TE,PT,122805.3,p,2024
